[2018-01-01 00:00:11] --- BALL preview start ---
[2018-01-01 00:00:13] K230 BALL preview started: cv_lite circle detection
[2018-01-01 00:00:45] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=49.6
[2018-01-01 00:00:46] ball: center_px=68 center_px_avg=67.9928 reference_px=160 x_mm=-46.00 valid=1 fps=49.2
[2018-01-01 00:00:47] ball: center_px=68 center_px_avg=67.98874 reference_px=160 x_mm=-46.00 valid=1 fps=48.8
[2018-01-01 00:00:48] ball: center_px=68 center_px_avg=68.02029 reference_px=160 x_mm=-46.00 valid=1 fps=48.9
[2018-01-01 00:00:48] ball: center_px=68 center_px_avg=68.00004 reference_px=160 x_mm=-46.00 valid=1 fps=49.0
[2018-01-01 00:00:49] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.0
[2018-01-01 00:00:50] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.3
[2018-01-01 00:00:50] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.5
[2018-01-01 00:00:51] ball: center_px=68 center_px_avg=67.95706 reference_px=160 x_mm=-46.00 valid=1 fps=49.7
[2018-01-01 00:00:52] ball: center_px=68 center_px_avg=67.99995 reference_px=160 x_mm=-46.00 valid=1 fps=49.7
[2018-01-01 00:00:52] ball: center_px=68 center_px_avg=68.13107 reference_px=160 x_mm=-46.00 valid=1 fps=50.0
[2018-01-01 00:00:53] ball: center_px=68 center_px_avg=67.96581 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:00:54] ball: center_px=70 center_px_avg=68.39996 reference_px=160 x_mm=-45.00 valid=1 fps=50.3
[2018-01-01 00:00:54] ball: center_px=68 center_px_avg=68.0005 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:00:55] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.7
[2018-01-01 00:00:56] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.8
[2018-01-01 00:00:56] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:00:57] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.7
[2018-01-01 00:00:58] ball: center_px=68 center_px_avg=67.98241 reference_px=160 x_mm=-46.00 valid=1 fps=49.8
[2018-01-01 00:00:58] ball: center_px=68 center_px_avg=67.84896 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:00:59] ball: center_px=68 center_px_avg=67.99982 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:00] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:00] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.3
[2018-01-01 00:01:01] ball: center_px=68 center_px_avg=68.022 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:02] ball: center_px=68 center_px_avg=68.00004 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:02] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:03] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:04] ball: center_px=68 center_px_avg=67.47284 reference_px=160 x_mm=-46.00 valid=1 fps=50.3
[2018-01-01 00:01:04] ball: center_px=68 center_px_avg=67.99935 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:05] ball: center_px=68 center_px_avg=68.00423 reference_px=160 x_mm=-46.00 valid=1 fps=50.4
[2018-01-01 00:01:06] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:06] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.8
[2018-01-01 00:01:07] ball: center_px=68 center_px_avg=68.05117 reference_px=160 x_mm=-46.00 valid=1 fps=50.0
[2018-01-01 00:01:08] ball: center_px=68 center_px_avg=68.00008 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:01:08] ball: center_px=68 center_px_avg=67.94633 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:09] ball: center_px=68 center_px_avg=68.2719 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:10] ball: center_px=68 center_px_avg=68.00224 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:10] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.0
[2018-01-01 00:01:11] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:12] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:12] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.0
[2018-01-01 00:01:13] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:01:14] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:14] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:15] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:16] ball: center_px=68 center_px_avg=67.98241 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:16] ball: center_px=68 center_px_avg=67.99998 reference_px=160 x_mm=-46.00 valid=1 fps=50.3
[2018-01-01 00:01:17] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.4
[2018-01-01 00:01:18] ball: center_px=66 center_px_avg=67.59999 reference_px=160 x_mm=-47.00 valid=1 fps=50.3
[2018-01-01 00:01:18] ball: center_px=68 center_px_avg=67.99951 reference_px=160 x_mm=-46.00 valid=1 fps=50.3
[2018-01-01 00:01:19] ball: center_px=68 center_px_avg=67.97252 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:20] ball: center_px=68 center_px_avg=67.99997 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:20] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:21] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.0
[2018-01-01 00:01:22] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:22] ball: center_px=68 center_px_avg=67.99905 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:23] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:01:24] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=49.7
[2018-01-01 00:01:24] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=49.8
[2018-01-01 00:01:25] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:01:26] ball: center_px=68 center_px_avg=67.7952 reference_px=160 x_mm=-46.00 valid=1 fps=50.0
[2018-01-01 00:01:26] ball: center_px=68 center_px_avg=67.99975 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:27] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:01:28] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:01:28] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.0
[2018-01-01 00:01:29] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:29] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:30] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.0
[2018-01-01 00:01:31] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.0
[2018-01-01 00:01:32] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:32] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:33] ball: center_px=68 center_px_avg=68.00578 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:33] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:34] ball: center_px=68 center_px_avg=68.06416 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:35] ball: center_px=68 center_px_avg=68.00009 reference_px=160 x_mm=-46.00 valid=1 fps=50.3
[2018-01-01 00:01:35] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.4
[2018-01-01 00:01:36] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.3
[2018-01-01 00:01:37] ball: center_px=68 center_px_avg=68.0839 reference_px=160 x_mm=-46.00 valid=1 fps=50.3
[2018-01-01 00:01:37] ball: center_px=68 center_px_avg=68.00011 reference_px=160 x_mm=-46.00 valid=1 fps=50.4
[2018-01-01 00:01:38] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=50.5
[2018-01-01 00:01:39] ball: center_px=68 center_px_avg=67.79152 reference_px=160 x_mm=-46.00 valid=1 fps=50.4
[2018-01-01 00:01:39] ball: center_px=68 center_px_avg=67.99975 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:40] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.3
[2018-01-01 00:01:41] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=50.1
[2018-01-01 00:01:41] ball: center_px=68 center_px_avg=67.83616 reference_px=160 x_mm=-46.00 valid=1 fps=50.2
[2018-01-01 00:01:42] ball: center_px=None center_px_avg=67.99975 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:01:43] ball: center_px=68 center_px_avg=67.99999 reference_px=160 x_mm=-46.00 valid=1 fps=49.9
[2018-01-01 00:01:43] ball: center_px=68 center_px_avg=67.89514 reference_px=160 x_mm=-46.00 valid=1 fps=49.7
[2018-01-01 00:01:44] ball: center_px=68 center_px_avg=68.02737 reference_px=160 x_mm=-46.00 valid=1 fps=49.7
[2018-01-01 00:01:45] ball: center_px=68 center_px_avg=68.00005 reference_px=160 x_mm=-46.00 valid=1 fps=49.5
[2018-01-01 00:01:46] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.5
[2018-01-01 00:01:46] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.5
[2018-01-01 00:01:47] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.5
[2018-01-01 00:01:47] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.5
[2018-01-01 00:01:48] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.4
[2018-01-01 00:01:49] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.4
[2018-01-01 00:01:49] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.5
[2018-01-01 00:01:50] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.3
[2018-01-01 00:01:51] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.4
[2018-01-01 00:01:51] ball: center_px=68 center_px_avg=68.00002 reference_px=160 x_mm=-46.00 valid=1 fps=49.4
[2018-01-01 00:01:52] ball: center_px=68 center_px_avg=68.00462 reference_px=160 x_mm=-46.00 valid=1 fps=49.3
[2018-01-01 00:01:53] ball: center_px=68 center_px_avg=67.68079 reference_px=160 x_mm=-46.00 valid=1 fps=49.3
[2018-01-01 00:01:53] ball: center_px=70 center_px_avg=67.99387 reference_px=160 x_mm=-45.00 valid=1 fps=49.4
[2018-01-01 00:01:54] ball: center_px=70 center_px_avg=67.94724 reference_px=160 x_mm=-45.00 valid=1 fps=49.4
[2018-01-01 00:01:56] --- BALL preview stop ---
