[2018-01-01 00:41:29] --- BALL preview start ---
[2018-01-01 00:41:31] K230 BALL preview started: cv_lite circle detection
[2018-01-01 00:41:54] ball: center_px=252 center_px_avg=253.0524 reference_px=160 x_mm=46.00 valid=1 fps=51.6
[2018-01-01 00:41:54] ball: center_px=254 center_px_avg=252.9064 reference_px=160 x_mm=47.00 valid=1 fps=51.9
[2018-01-01 00:41:55] ball: center_px=254 center_px_avg=253.6802 reference_px=160 x_mm=47.00 valid=1 fps=51.1
[2018-01-01 00:41:56] ball: center_px=254 center_px_avg=253.4266 reference_px=160 x_mm=47.00 valid=1 fps=51.0
[2018-01-01 00:41:56] ball: center_px=254 center_px_avg=253.5219 reference_px=160 x_mm=47.00 valid=1 fps=51.1
[2018-01-01 00:41:57] ball: center_px=252 center_px_avg=253.4045 reference_px=160 x_mm=46.00 valid=1 fps=50.5
[2018-01-01 00:41:58] ball: center_px=252 center_px_avg=253.2158 reference_px=160 x_mm=46.00 valid=1 fps=50.6
[2018-01-01 00:41:58] ball: center_px=254 center_px_avg=252.535 reference_px=160 x_mm=47.00 valid=1 fps=50.8
[2018-01-01 00:41:59] ball: center_px=254 center_px_avg=252.9521 reference_px=160 x_mm=47.00 valid=1 fps=50.2
[2018-01-01 00:42:00] ball: center_px=252 center_px_avg=253.0181 reference_px=160 x_mm=46.00 valid=1 fps=50.5
[2018-01-01 00:42:00] ball: center_px=252 center_px_avg=252.9276 reference_px=160 x_mm=46.00 valid=1 fps=50.4
[2018-01-01 00:42:01] ball: center_px=254 center_px_avg=253.3166 reference_px=160 x_mm=47.00 valid=1 fps=50.4
[2018-01-01 00:42:01] ball: center_px=254 center_px_avg=253.1727 reference_px=160 x_mm=47.00 valid=1 fps=50.6
[2018-01-01 00:42:02] ball: center_px=252 center_px_avg=252.6414 reference_px=160 x_mm=46.00 valid=1 fps=50.7
[2018-01-01 00:42:03] ball: center_px=252 center_px_avg=252.824 reference_px=160 x_mm=46.00 valid=1 fps=51.0
[2018-01-01 00:42:03] ball: center_px=254 center_px_avg=253.2913 reference_px=160 x_mm=47.00 valid=1 fps=51.3
[2018-01-01 00:42:04] ball: center_px=252 center_px_avg=252.7003 reference_px=160 x_mm=46.00 valid=1 fps=51.5
[2018-01-01 00:42:05] ball: center_px=252 center_px_avg=252.5881 reference_px=160 x_mm=46.00 valid=1 fps=51.4
[2018-01-01 00:42:05] ball: center_px=252 center_px_avg=252.6602 reference_px=160 x_mm=46.00 valid=1 fps=51.4
[2018-01-01 00:42:06] ball: center_px=252 center_px_avg=252.5767 reference_px=160 x_mm=46.00 valid=1 fps=51.5
[2018-01-01 00:42:07] ball: center_px=254 center_px_avg=253.0693 reference_px=160 x_mm=47.00 valid=1 fps=51.7
[2018-01-01 00:42:07] ball: center_px=254 center_px_avg=252.97 reference_px=160 x_mm=47.00 valid=1 fps=51.2
[2018-01-01 00:42:08] ball: center_px=252 center_px_avg=252.5832 reference_px=160 x_mm=46.00 valid=1 fps=51.5
[2018-01-01 00:42:09] ball: center_px=252 center_px_avg=252.9966 reference_px=160 x_mm=46.00 valid=1 fps=51.5
[2018-01-01 00:42:09] ball: center_px=252 center_px_avg=252.2458 reference_px=160 x_mm=46.00 valid=1 fps=51.0
[2018-01-01 00:42:10] ball: center_px=252 center_px_avg=252.3459 reference_px=160 x_mm=46.00 valid=1 fps=51.1
[2018-01-01 00:42:11] ball: center_px=252 center_px_avg=252.7635 reference_px=160 x_mm=46.00 valid=1 fps=51.0
[2018-01-01 00:42:12] ball: center_px=254 center_px_avg=253.3135 reference_px=160 x_mm=47.00 valid=1 fps=51.0
[2018-01-01 00:42:13] ball: center_px=252 center_px_avg=252.9496 reference_px=160 x_mm=46.00 valid=1 fps=51.0
[2018-01-01 00:42:13] ball: center_px=254 center_px_avg=252.8699 reference_px=160 x_mm=47.00 valid=1 fps=51.1
[2018-01-01 00:42:14] ball: center_px=254 center_px_avg=253.1844 reference_px=160 x_mm=47.00 valid=1 fps=51.1
[2018-01-01 00:42:14] ball: center_px=254 center_px_avg=252.7912 reference_px=160 x_mm=47.00 valid=1 fps=51.3
[2018-01-01 00:42:15] ball: center_px=254 center_px_avg=252.8358 reference_px=160 x_mm=47.00 valid=1 fps=50.9
[2018-01-01 00:42:16] ball: center_px=252 center_px_avg=252.6245 reference_px=160 x_mm=46.00 valid=1 fps=51.0
[2018-01-01 00:42:16] ball: center_px=254 center_px_avg=253.6278 reference_px=160 x_mm=47.00 valid=1 fps=51.1
[2018-01-01 00:42:17] ball: center_px=252 center_px_avg=252.6133 reference_px=160 x_mm=46.00 valid=1 fps=51.1
[2018-01-01 00:42:18] ball: center_px=252 center_px_avg=252.8375 reference_px=160 x_mm=46.00 valid=1 fps=50.9
[2018-01-01 00:42:18] ball: center_px=252 center_px_avg=252.7019 reference_px=160 x_mm=46.00 valid=1 fps=51.0
[2018-01-01 00:42:19] ball: center_px=254 center_px_avg=252.7406 reference_px=160 x_mm=47.00 valid=1 fps=51.0
[2018-01-01 00:42:20] ball: center_px=252 center_px_avg=253.0458 reference_px=160 x_mm=46.00 valid=1 fps=51.0
[2018-01-01 00:42:20] ball: center_px=254 center_px_avg=253.3235 reference_px=160 x_mm=47.00 valid=1 fps=50.8
[2018-01-01 00:42:21] ball: center_px=252 center_px_avg=252.8173 reference_px=160 x_mm=46.00 valid=1 fps=50.9
[2018-01-01 00:42:22] ball: center_px=252 center_px_avg=252.2831 reference_px=160 x_mm=46.00 valid=1 fps=51.1
[2018-01-01 00:42:22] ball: center_px=252 center_px_avg=252.4119 reference_px=160 x_mm=46.00 valid=1 fps=51.1
[2018-01-01 00:42:23] ball: center_px=252 center_px_avg=252.843 reference_px=160 x_mm=46.00 valid=1 fps=51.1
[2018-01-01 00:42:25] --- BALL preview stop ---
